TIME,BPOGX,BPOGY,aoi,trial,condition,subject_nr
2609.01147,0.48708,0.30826,subject,22,non-restrictive,20
2609.01831,0.48314,0.42152,subject,22,non-restrictive,20
2609.02515,0.49476,0.25973,subject,22,non-restrictive,20
2617.39746,0.50107,0.18662,subject,23,non-restrictive,20
2617.40454,0.5089,0.19369,elsewhere,23,non-restrictive,20
2617.41113,0.50875,0.20255,elsewhere,23,non-restrictive,20
2617.41772,0.5094,0.20587,elsewhere,23,non-restrictive,20
2617.42456,0.52654,0.19901,elsewhere,23,non-restrictive,20
2617.43115,0.52656,0.19594,elsewhere,23,non-restrictive,20
2617.43799,0.5034,0.20014,subject,23,non-restrictive,20
2617.44409,0.49343,0.18907,subject,23,non-restrictive,20
2617.45142,0.49343,0.18265,subject,23,non-restrictive,20
2617.45801,0.4873,0.15109,subject,23,non-restrictive,20
2617.4646,0.49036,0.14222,subject,23,non-restrictive,20
2617.47119,0.49045,0.14886,subject,23,non-restrictive,20
2617.47827,0.4865,0.19902,subject,23,non-restrictive,20
2617.48486,0.49462,0.18842,subject,23,non-restrictive,20
2617.49146,0.49462,0.19159,subject,23,non-restrictive,20
2617.49829,0.49074,0.20138,subject,23,non-restrictive,20
2617.50488,0.49376,0.21601,subject,23,non-restrictive,20
2617.51172,0.49375,0.20451,subject,23,non-restrictive,20
2617.51831,0.5026,0.21562,subject,23,non-restrictive,20
2617.52515,0.5087,0.19122,elsewhere,23,non-restrictive,20
2617.53174,0.5087,0.19122,elsewhere,23,non-restrictive,20
2617.53857,0.50289,0.18448,subject,23,non-restrictive,20
2617.54517,0.50574,0.20955,elsewhere,23,non-restrictive,20
2617.55127,0.50574,0.20955,elsewhere,23,non-restrictive,20
2617.55835,0.49398,0.21554,subject,23,non-restrictive,20
2617.56519,0.49448,0.16273,subject,23,non-restrictive,20
2617.57153,0.49448,0.16273,subject,23,non-restrictive,20
2617.57837,0.49378,0.22514,subject,23,non-restrictive,20
2617.58496,0.49467,0.17167,subject,23,non-restrictive,20
2617.59204,0.49467,0.17167,subject,23,non-restrictive,20
2617.59863,0.49159,0.20815,subject,23,non-restrictive,20
2617.60498,0.48818,0.17963,subject,23,non-restrictive,20
2617.61182,0.48818,0.17963,subject,23,non-restrictive,20
2617.6189,0.48879,0.1984,subject,23,non-restrictive,20
2617.62549,0.48463,0.21402,subject,23,non-restrictive,20
2617.63232,0.48469,0.21688,subject,23,non-restrictive,20
2617.63892,0.4751,0.23596,subject,23,non-restrictive,20
2624.47778,0.49046,0.24118,subject,24,non-restrictive,20
2624.48462,0.49048,0.24661,subject,24,non-restrictive,20
2624.49097,0.49784,0.23887,subject,24,non-restrictive,20
2624.4978,0.50027,0.22978,subject,24,non-restrictive,20
2624.50464,0.50021,0.23279,subject,24,non-restrictive,20
2624.51147,0.51335,0.25653,elsewhere,24,non-restrictive,20
2624.51807,0.50891,0.27812,elsewhere,24,non-restrictive,20
2624.52466,0.50891,0.27841,elsewhere,24,non-restrictive,20
2624.53149,0.48319,0.25713,subject,24,non-restrictive,20
2624.53809,0.49912,0.24342,subject,24,non-restrictive,20
2624.54468,0.49912,0.24342,subject,24,non-restrictive,20
2624.55151,0.4954,0.25886,subject,24,non-restrictive,20
2624.55835,0.48944,0.24512,subject,24,non-restrictive,20
2624.5647,0.48944,0.24512,subject,24,non-restrictive,20
2624.57129,0.49723,0.2471,subject,24,non-restrictive,20
2624.57812,0.5032,0.24785,subject,24,non-restrictive,20
2624.58472,0.50325,0.25074,subject,24,non-restrictive,20
2624.5918,0.50522,0.26561,elsewhere,24,non-restrictive,20
2624.59839,0.50124,0.24792,subject,24,non-restrictive,20
2624.60449,0.50116,0.25591,subject,24,non-restrictive,20
2624.61157,0.4961,0.24942,subject,24,non-restrictive,20
2624.61792,0.49589,0.23375,subject,24,non-restrictive,20
2624.62524,0.4959,0.22803,subject,24,non-restrictive,20
2624.63184,0.48878,0.23699,subject,24,non-restrictive,20
2624.63818,0.48293,0.25321,subject,24,non-restrictive,20
2624.64526,0.48273,0.23935,subject,24,non-restrictive,20
2624.65161,0.5057,0.26125,elsewhere,24,non-restrictive,20
2624.65869,0.51154,0.22605,elsewhere,24,non-restrictive,20
2624.66528,0.51155,0.22039,elsewhere,24,non-restrictive,20
2624.67212,0.55549,0.40338,elsewhere,24,non-restrictive,20
2624.67896,1.1887,-0.84664,elsewhere,24,non-restrictive,20
2632.06689,0.48814,0.21594,subject,25,non-restrictive,20
2632.07349,0.48749,0.22112,subject,25,non-restrictive,20
2632.07983,0.48753,0.22691,subject,25,non-restrictive,20
2632.08716,0.49916,0.2125,subject,25,non-restrictive,20
2632.09375,0.4889,0.22279,subject,25,non-restrictive,20
2632.09985,0.48893,0.22866,subject,25,non-restrictive,20
2632.10669,0.49091,0.21246,subject,25,non-restrictive,20
2632.11377,0.48745,0.21126,subject,25,non-restrictive,20
2632.12061,0.48742,0.20526,subject,25,non-restrictive,20
2632.1272,0.48377,0.23135,subject,25,non-restrictive,20
2632.13403,0.48885,0.23081,subject,25,non-restrictive,20
2632.14062,0.48879,0.22213,subject,25,non-restrictive,20
2632.14722,0.48709,0.21798,subject,25,non-restrictive,20
2632.15405,0.48558,0.1868,subject,25,non-restrictive,20
2632.16064,0.48563,0.18962,subject,25,non-restrictive,20
2632.16748,0.50752,0.16535,elsewhere,25,non-restrictive,20
2632.17407,0.50582,0.21819,elsewhere,25,non-restrictive,20
2632.18066,0.50571,0.23026,elsewhere,25,non-restrictive,20
2632.1875,0.4769,0.22256,subject,25,non-restrictive,20
2632.19409,0.51028,0.2065,elsewhere,25,non-restrictive,20
2632.20093,0.51036,0.20042,elsewhere,25,non-restrictive,20
2632.20776,0.49338,0.17903,subject,25,non-restrictive,20
2632.21436,0.50489,0.13989,elsewhere,25,non-restrictive,20
2632.22095,0.50489,0.13989,elsewhere,25,non-restrictive,20
2632.22754,0.50203,0.17678,subject,25,non-restrictive,20
2632.23413,0.5253,0.1937,elsewhere,25,non-restrictive,20
2632.24072,0.52515,0.19656,elsewhere,25,non-restrictive,20
2632.24756,0.51867,0.18822,elsewhere,25,non-restrictive,20
2632.25415,0.52329,0.15159,elsewhere,25,non-restrictive,20
2632.26074,0.52341,0.14819,elsewhere,25,non-restrictive,20
2632.26758,0.50431,0.23906,elsewhere,25,non-restrictive,20
2632.27441,0.51804,0.19804,elsewhere,25,non-restrictive,20
2632.28101,0.51793,0.2012,elsewhere,25,non-restrictive,20
2632.2876,0.50627,0.22586,elsewhere,25,non-restrictive,20
2632.29443,0.51003,0.19949,elsewhere,25,non-restrictive,20
2632.30151,0.51011,0.19314,elsewhere,25,non-restrictive,20
2632.30811,0.5001,0.15076,subject,25,non-restrictive,20
2632.3147,0.48596,0.13744,subject,25,non-restrictive,20
2632.32153,0.48606,0.14366,subject,25,non-restrictive,20
2632.32812,0.48549,0.12669,subject,25,non-restrictive,20
2632.33496,0.49565,0.18938,subject,25,non-restrictive,20
2632.34131,0.49565,0.1927,subject,25,non-restrictive,20
2632.34814,0.47182,0.21393,subject,25,non-restrictive,20
2632.35498,0.48517,0.18356,subject,25,non-restrictive,20
2639.73633,0.51002,0.20431,elsewhere,26,restrictive,20
2639.74316,0.50379,0.22735,elsewhere,26,restrictive,20
2639.74976,0.49624,0.2343,subject,26,restrictive,20
2639.75635,0.49623,0.24027,subject,26,restrictive,20
2639.76318,0.48986,0.21913,subject,26,restrictive,20
2639.77002,0.48463,0.21791,subject,26,restrictive,20
2639.77661,0.48463,0.21791,subject,26,restrictive,20
2639.7832,0.49484,0.22303,subject,26,restrictive,20
2639.78979,0.49274,0.22384,subject,26,restrictive,20
2639.79663,0.49274,0.22384,subject,26,restrictive,20
2639.80347,0.49392,0.22065,subject,26,restrictive,20
2639.81006,0.50022,0.24879,subject,26,restrictive,20
2639.81689,0.50022,0.24879,subject,26,restrictive,20
2639.82349,0.47651,0.23622,subject,26,restrictive,20
2639.83008,0.47457,0.2209,subject,26,restrictive,20
2639.83691,0.47457,0.2209,subject,26,restrictive,20
2639.84351,0.48706,0.19409,subject,26,restrictive,20
2639.8501,0.49304,0.17884,subject,26,restrictive,20
2639.85693,0.49303,0.18172,subject,26,restrictive,20
2639.86377,0.48293,0.24031,subject,26,restrictive,20
2639.87036,0.48982,0.2509,subject,26,restrictive,20
2639.87695,0.48971,0.25047,subject,26,restrictive,20
2639.88379,0.49523,0.23493,subject,26,restrictive,20
2639.89038,0.49952,0.20742,subject,26,restrictive,20
2639.89722,0.49954,0.20153,subject,26,restrictive,20
2639.90381,0.50805,0.18782,elsewhere,26,restrictive,20
2639.91064,0.51028,0.18255,elsewhere,26,restrictive,20
2639.91675,0.51023,0.19176,elsewhere,26,restrictive,20
2639.92383,0.50697,0.21184,elsewhere,26,restrictive,20
2639.93018,0.51128,0.20473,elsewhere,26,restrictive,20
2639.93726,0.51125,0.20196,elsewhere,26,restrictive,20
2639.94385,0.50969,0.18407,elsewhere,26,restrictive,20
2639.95044,0.50198,0.22714,subject,26,restrictive,20
2639.95728,0.50201,0.2211,subject,26,restrictive,20
2647.22485,0.52422,0.26996,elsewhere,27,non-restrictive,20
2647.23169,0.52408,0.27554,elsewhere,27,non-restrictive,20
2647.23828,0.50276,0.2418,subject,27,non-restrictive,20
2647.24463,0.51091,0.24707,elsewhere,27,non-restrictive,20
2647.25146,0.51099,0.24129,elsewhere,27,non-restrictive,20
2647.25806,0.49764,0.24589,subject,27,non-restrictive,20
2647.26489,0.49196,0.24488,subject,27,non-restrictive,20
2647.27173,0.49192,0.23615,subject,27,non-restrictive,20
2647.27832,0.48439,0.24742,subject,27,non-restrictive,20
2647.28491,0.47734,0.22237,subject,27,non-restrictive,20
2647.29199,0.47732,0.21943,subject,27,non-restrictive,20
2647.29834,0.5004,0.22039,subject,27,non-restrictive,20
2647.30542,0.49806,0.24167,subject,27,non-restrictive,20
2647.31226,0.49804,0.25322,subject,27,non-restrictive,20
2647.3186,0.49942,0.25245,subject,27,non-restrictive,20
2647.32544,0.49786,0.23464,subject,27,non-restrictive,20
2647.33228,0.49785,0.24047,subject,27,non-restrictive,20
2647.33838,0.49203,0.23785,subject,27,non-restrictive,20
2647.34521,0.5,-0.04916,elsewhere,27,non-restrictive,20
2654.99512,0.47998,0.31785,subject,28,non-restrictive,20
2655.00146,0.47056,0.29907,subject,28,non-restrictive,20
2655.00806,0.47028,0.28787,subject,28,non-restrictive,20
2655.01489,0.50802,0.32524,elsewhere,28,non-restrictive,20
2655.02148,0.51629,0.22972,elsewhere,28,non-restrictive,20
2662.86548,0.50477,0.17638,elsewhere,29,non-restrictive,20
2662.87183,0.50794,0.21836,elsewhere,29,non-restrictive,20
2662.87842,0.51609,0.22234,elsewhere,29,non-restrictive,20
2662.88501,0.51603,0.22546,elsewhere,29,non-restrictive,20
2662.89209,0.51328,0.22455,elsewhere,29,non-restrictive,20
2662.89893,0.51291,0.20425,elsewhere,29,non-restrictive,20
2662.90552,0.5129,0.2046,elsewhere,29,non-restrictive,20
2662.91235,0.4913,0.2078,subject,29,non-restrictive,20
2662.9187,0.48664,0.19834,subject,29,non-restrictive,20
2662.92578,0.48664,0.19834,subject,29,non-restrictive,20
2662.93262,0.4887,0.23536,subject,29,non-restrictive,20
2662.93921,0.4736,0.23657,subject,29,non-restrictive,20
2662.9458,0.4735,0.23366,subject,29,non-restrictive,20
2662.95264,0.46873,0.21229,subject,29,non-restrictive,20
2662.95898,0.47397,0.20193,subject,29,non-restrictive,20
2662.96558,0.47402,0.20473,subject,29,non-restrictive,20
2662.97266,0.48658,0.20866,subject,29,non-restrictive,20
2662.97925,0.49293,0.20341,subject,29,non-restrictive,20
2662.98584,0.49294,0.20971,subject,29,non-restrictive,20
2662.99268,0.50766,0.21997,elsewhere,29,non-restrictive,20
2662.99927,0.48625,0.1904,subject,29,non-restrictive,20
2663.0061,0.48614,0.18122,subject,29,non-restrictive,20
2663.01294,0.47915,0.19594,subject,29,non-restrictive,20
2663.01953,0.48143,0.1946,subject,29,non-restrictive,20
2663.02612,0.48143,0.19153,subject,29,non-restrictive,20
2663.03296,0.48624,0.19739,subject,29,non-restrictive,20
2663.03955,0.48145,0.19906,subject,29,non-restrictive,20
2663.04614,0.48145,0.19872,subject,29,non-restrictive,20
2663.05249,0.48673,0.20011,subject,29,non-restrictive,20
2663.05957,0.49058,0.12176,subject,29,non-restrictive,20
2663.06592,0.49058,0.11471,subject,29,non-restrictive,20
2663.073,0.49767,0.17325,subject,29,non-restrictive,20
2663.07983,0.50028,0.1569,subject,29,non-restrictive,20
2663.08643,0.50025,0.16364,subject,29,non-restrictive,20
2663.09326,0.50039,0.17739,subject,29,non-restrictive,20
2663.09985,0.51181,0.17793,elsewhere,29,non-restrictive,20
2663.10669,0.51165,0.1875,elsewhere,29,non-restrictive,20
2663.11328,0.50346,0.19375,subject,29,non-restrictive,20
2663.11987,0.51164,0.20997,elsewhere,29,non-restrictive,20
2663.12671,0.51164,0.20962,elsewhere,29,non-restrictive,20
2663.13354,0.51311,0.18502,elsewhere,29,non-restrictive,20
2663.14014,0.51418,0.19201,elsewhere,29,non-restrictive,20
2663.14673,0.51418,0.19517,elsewhere,29,non-restrictive,20
2663.15356,0.5136,0.227,elsewhere,29,non-restrictive,20
2670.30005,0.50951,0.23658,elsewhere,30,restrictive,20
2670.30664,0.50369,0.23405,elsewhere,30,restrictive,20
2670.31421,0.50463,0.21773,elsewhere,30,restrictive,20
2670.32056,0.50463,0.21773,elsewhere,30,restrictive,20
2670.32715,0.49709,0.18386,subject,30,restrictive,20
2670.3335,0.48608,0.19171,subject,30,restrictive,20
2670.34058,0.48605,0.18558,subject,30,restrictive,20
2670.34741,0.47802,0.23613,subject,30,restrictive,20
2670.354,0.48287,0.18248,subject,30,restrictive,20
2670.36084,0.48282,0.17641,subject,30,restrictive,20
2670.36743,0.48546,0.18266,subject,30,restrictive,20
2670.37427,0.49096,0.19872,subject,30,restrictive,20
2670.38086,0.49092,0.20166,subject,30,restrictive,20
2670.38745,0.50249,0.22283,subject,30,restrictive,20
2670.39429,0.50189,0.19268,subject,30,restrictive,20
2670.40088,0.50189,0.19233,subject,30,restrictive,20
2670.40771,0.50351,0.18721,subject,30,restrictive,20
2670.41431,0.51379,0.21832,elsewhere,30,restrictive,20
2670.42114,0.51379,0.22138,elsewhere,30,restrictive,20
2670.42773,0.48659,0.17486,subject,30,restrictive,20
2670.43433,0.47637,0.1973,subject,30,restrictive,20
2670.44116,0.47637,0.19766,subject,30,restrictive,20
2670.448,0.48064,0.21164,subject,30,restrictive,20
2670.45459,0.47809,0.17737,subject,30,restrictive,20
2670.46118,0.47802,0.17127,subject,30,restrictive,20
2670.46802,0.49156,0.18546,subject,30,restrictive,20
2670.47461,0.49668,0.20251,subject,30,restrictive,20
2670.4812,0.49664,0.20523,subject,30,restrictive,20
2670.48804,0.50472,0.22479,elsewhere,30,restrictive,20
2670.49463,0.49206,0.22928,subject,30,restrictive,20
2670.50146,0.49206,0.22894,subject,30,restrictive,20
2670.50806,0.51018,0.22497,elsewhere,30,restrictive,20
2670.51489,0.48857,0.20579,subject,30,restrictive,20
2670.52148,0.48855,0.2031,subject,30,restrictive,20
2670.52832,0.48899,0.2045,subject,30,restrictive,20
2670.53491,0.48334,0.20092,subject,30,restrictive,20
2670.54175,0.48334,0.20127,subject,30,restrictive,20
2670.54834,0.49041,0.2142,subject,30,restrictive,20
2670.55493,0.48856,0.19167,subject,30,restrictive,20
2670.56177,0.48856,0.19167,subject,30,restrictive,20
2670.5686,0.50755,0.22052,elsewhere,30,restrictive,20
2670.57495,0.50578,0.22719,elsewhere,30,restrictive,20
2670.58179,0.50572,0.22988,elsewhere,30,restrictive,20
2670.58862,0.50463,0.19218,elsewhere,30,restrictive,20
2670.59521,0.50288,0.21138,subject,30,restrictive,20
2670.60205,0.50289,0.21103,subject,30,restrictive,20
2670.60864,0.51398,0.21323,elsewhere,30,restrictive,20
2677.44092,0.49807,0.10714,subject,31,non-restrictive,20
2677.44751,0.50587,0.12705,elsewhere,31,non-restrictive,20
2677.4541,0.50607,0.10684,elsewhere,31,non-restrictive,20
2677.46094,0.5065,0.11459,elsewhere,31,non-restrictive,20
2677.46753,0.50416,0.12324,elsewhere,31,non-restrictive,20
2677.47437,0.50416,0.12324,elsewhere,31,non-restrictive,20
2677.48096,0.50128,0.15856,subject,31,non-restrictive,20
2677.48779,0.50402,0.15785,elsewhere,31,non-restrictive,20
2677.49414,0.50391,0.17054,elsewhere,31,non-restrictive,20
2677.50122,0.49124,0.18239,subject,31,non-restrictive,20
2677.50781,0.49568,0.19695,subject,31,non-restrictive,20
2677.51416,0.49568,0.19695,subject,31,non-restrictive,20
2677.52124,0.48136,0.21857,subject,31,non-restrictive,20
2677.52759,0.4832,0.18407,subject,31,non-restrictive,20
2677.53394,0.48315,0.17817,subject,31,non-restrictive,20
2677.5415,0.47801,0.19347,subject,31,non-restrictive,20
2677.5481,0.49,0.14582,subject,31,non-restrictive,20
2677.70215,0.50652,0.22876,elsewhere,31,non-restrictive,20
2677.70874,0.49489,0.19552,subject,31,non-restrictive,20
2684.71509,0.51353,0.22604,elsewhere,32,non-restrictive,20
2684.72192,0.51427,0.22836,elsewhere,32,non-restrictive,20
2684.72852,0.51427,0.22836,elsewhere,32,non-restrictive,20
2684.73511,0.51737,0.21085,elsewhere,32,non-restrictive,20
2684.7417,0.51625,0.21898,elsewhere,32,non-restrictive,20
2684.74854,0.51625,0.21898,elsewhere,32,non-restrictive,20
2684.75537,0.51562,0.21956,elsewhere,32,non-restrictive,20
2684.76172,0.51222,0.25983,elsewhere,32,non-restrictive,20
2684.76855,0.51215,0.25342,elsewhere,32,non-restrictive,20
2684.77515,0.50309,0.21009,subject,32,non-restrictive,20
2684.78174,0.51914,0.20139,elsewhere,32,non-restrictive,20
2684.78882,0.51936,0.19466,elsewhere,32,non-restrictive,20
2684.79517,0.49813,0.19316,subject,32,non-restrictive,20
2684.802,0.51806,0.18399,elsewhere,32,non-restrictive,20
2684.80811,0.5178,0.20062,elsewhere,32,non-restrictive,20
2684.81519,0.48712,0.2363,subject,32,non-restrictive,20
2684.82202,0.49042,0.23616,subject,32,non-restrictive,20
2684.8291,0.4903,0.23566,subject,32,non-restrictive,20
2684.83545,0.49773,0.23647,subject,32,non-restrictive,20
2684.84229,0.49963,0.2058,subject,32,non-restrictive,20
2684.84912,0.49971,0.1877,subject,32,non-restrictive,20
2684.85571,0.47739,0.16495,subject,32,non-restrictive,20
2684.8623,0.47941,0.16794,subject,32,non-restrictive,20
2684.86914,0.47935,0.16194,subject,32,non-restrictive,20
2684.87573,0.48266,0.17951,subject,32,non-restrictive,20
2684.88257,0.49486,0.15029,subject,32,non-restrictive,20
2684.8894,0.49486,0.15029,subject,32,non-restrictive,20
2684.896,0.50392,0.15947,elsewhere,32,non-restrictive,20
2684.90259,0.50413,0.17049,elsewhere,32,non-restrictive,20
2684.90942,0.5042,0.16703,elsewhere,32,non-restrictive,20
2684.91602,0.50596,0.15795,elsewhere,32,non-restrictive,20
2684.92285,0.50279,0.15699,subject,32,non-restrictive,20
2684.92969,0.50279,0.15664,subject,32,non-restrictive,20
2684.93604,0.49766,0.1589,subject,32,non-restrictive,20
2684.94287,0.5018,0.14692,subject,32,non-restrictive,20
2684.94946,0.50173,0.15042,subject,32,non-restrictive,20
2684.9563,0.50346,0.16901,subject,32,non-restrictive,20
2684.96313,0.50651,0.14323,elsewhere,32,non-restrictive,20
2684.96948,0.50658,0.13671,elsewhere,32,non-restrictive,20
2684.97656,0.50162,0.13857,subject,32,non-restrictive,20
2684.98267,0.50169,0.13166,subject,32,non-restrictive,20
2684.9895,0.50169,0.13501,subject,32,non-restrictive,20
2684.99585,0.50337,0.15925,subject,32,non-restrictive,20
2685.00293,0.50145,0.16315,subject,32,non-restrictive,20
2685.00977,0.50137,0.17634,subject,32,non-restrictive,20
2685.0166,0.49705,0.18586,subject,32,non-restrictive,20
2685.02344,0.4997,0.17949,subject,32,non-restrictive,20
2685.03003,0.49967,0.18555,subject,32,non-restrictive,20
2685.03662,0.51024,0.20538,elsewhere,32,non-restrictive,20
2685.04321,0.50467,0.19606,elsewhere,32,non-restrictive,20
2685.0498,0.50462,0.20214,elsewhere,32,non-restrictive,20
2685.05688,0.50168,0.22181,subject,32,non-restrictive,20
2685.06348,0.50279,0.22229,subject,32,non-restrictive,20
2692.17017,0.49862,0.19721,subject,33,restrictive,20
2692.177,0.50084,0.1619,subject,33,restrictive,20
2692.18359,0.50084,0.1619,subject,33,restrictive,20
2692.19043,0.49055,0.21443,subject,33,restrictive,20
2692.19702,0.49227,0.18762,subject,33,restrictive,20
2692.20361,0.49227,0.18762,subject,33,restrictive,20
